id,pop_resi,pop_work,total_pop,poi_total,price_sq_m,built_year,built_year_cat,WS_mean,poi_transit,poi_sport,poi_service,poi_education,poi_commerce,poi_tourism,poi_food,v_pop,v_resi,v_activity,v_business_density,v_business_mix,v_business_completeness,v_business_diversity,v_business,v_education,v_culture,v_recreation,v_healthcare,v_grocery,v_facility,v_street_quality,v_park,v_park_resi,v_quality
89.000000 ,742.521010 ,662.969060 ,1405.490070 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.072446 ,0.582489 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.749781 ,0.636734 ,0.725480 ,0.562098 ,0.582578 ,0.651334 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
92.000000 ,804.396736 ,700.302470 ,1504.699206 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.078704 ,0.591413 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.659435 ,0.653895 ,0.701867 ,0.738633 ,0.733300 ,0.697426 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
93.000000 ,804.362213 ,708.011539 ,1512.373752 ,3.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,2.000000 ,0.000000 ,1.000000 ,0.079188 ,0.587531 ,0.000248 ,0.008152 ,0.959148 ,0.333333 ,0.319716 ,0.163934 ,0.613631 ,0.665582 ,0.703534 ,0.762830 ,0.747267 ,0.698569 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
94.000000 ,818.485004 ,723.484566 ,1541.969570 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.081055 ,0.586042 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.597933 ,0.678994 ,0.716900 ,0.749127 ,0.747943 ,0.698179 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
95.000000 ,865.239192 ,753.498550 ,1618.737742 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.085897 ,0.591307 ,0.001388 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.648314 ,0.690645 ,0.734878 ,0.694722 ,0.737120 ,0.701136 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
96.000000 ,929.248925 ,790.670365 ,1719.919290 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,46.666700 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.092280 ,0.599496 ,0.000218 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.714872 ,0.706439 ,0.747380 ,0.673195 ,0.725558 ,0.713489 ,0.474370 ,0.000000 ,0.000000 ,0.237185 
97.000000 ,956.111498 ,818.207952 ,1774.319450 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,45.893733 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.095711 ,0.597474 ,0.000422 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.766530 ,0.723036 ,0.753254 ,0.721992 ,0.768535 ,0.746670 ,0.466512 ,0.000000 ,0.000000 ,0.233256 
98.000000 ,889.148881 ,797.665304 ,1686.814186 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,40.149533 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.090191 ,0.580810 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.791450 ,0.739720 ,0.751886 ,0.764993 ,0.796505 ,0.768911 ,0.408122 ,0.000000 ,0.000000 ,0.204061 
99.000000 ,617.533503 ,515.275628 ,1132.809131 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,37.146213 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.055245 ,0.606376 ,0.003637 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.756544 ,0.754321 ,0.742339 ,0.719805 ,0.799603 ,0.754523 ,0.377593 ,0.000000 ,0.000000 ,0.188797 
100.000000 ,494.779419 ,427.008559 ,921.787978 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,40.484314 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.041934 ,0.594493 ,0.008127 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.743069 ,0.770869 ,0.749373 ,0.662081 ,0.835746 ,0.752228 ,0.411525 ,0.000000 ,0.000000 ,0.205763 
101.000000 ,297.866379 ,473.183954 ,771.050333 ,2.000000 ,0.000000 ,0.000000 ,0.000000 ,53.608842 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.032426 ,0.381013 ,0.013116 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.722431 ,0.787564 ,0.752865 ,0.660270 ,0.856406 ,0.755907 ,0.544937 ,0.000000 ,0.000000 ,0.272468 
102.000000 ,515.656038 ,649.480993 ,1165.137030 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,53.714300 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.057285 ,0.460842 ,0.000321 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.743168 ,0.792807 ,0.749740 ,0.692632 ,0.843236 ,0.764316 ,0.546009 ,0.000000 ,0.000000 ,0.273004 
146.000000 ,642.267802 ,576.299265 ,1218.567067 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.060655 ,0.580740 ,0.001229 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.881326 ,0.751517 ,0.589747 ,0.861047 ,0.894332 ,0.795594 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
147.000000 ,549.785686 ,478.729122 ,1028.514808 ,5.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,3.000000 ,0.000000 ,2.000000 ,0.048667 ,0.591347 ,0.003642 ,0.013587 ,0.985475 ,0.333333 ,0.328492 ,0.171039 ,0.867619 ,0.756297 ,0.585284 ,0.794336 ,0.856503 ,0.772008 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
148.000000 ,460.521184 ,384.353803 ,844.874987 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.037083 ,0.606293 ,0.003990 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.820935 ,0.762854 ,0.583448 ,0.717115 ,0.800597 ,0.736990 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
149.000000 ,407.424029 ,381.803476 ,789.227506 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.033573 ,0.565363 ,0.001898 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.779124 ,0.769897 ,0.587577 ,0.696071 ,0.788799 ,0.724293 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
150.000000 ,488.549859 ,457.211606 ,945.761465 ,8.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,2.000000 ,0.000000 ,5.000000 ,0.043447 ,0.565840 ,0.001980 ,0.021739 ,0.909724 ,0.500000 ,0.454862 ,0.238301 ,0.762976 ,0.776234 ,0.619123 ,0.665557 ,0.782241 ,0.721226 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
151.000000 ,463.228672 ,420.999602 ,884.228273 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.039565 ,0.576215 ,0.004236 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.740923 ,0.782156 ,0.660023 ,0.636370 ,0.751922 ,0.714278 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
152.000000 ,866.473265 ,747.239569 ,1613.712833 ,2.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,1.000000 ,0.085580 ,0.594754 ,0.003249 ,0.005435 ,1.000000 ,0.333333 ,0.333333 ,0.169384 ,0.701420 ,0.787800 ,0.700500 ,0.680565 ,0.690909 ,0.712239 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
153.000000 ,1069.554129 ,833.640398 ,1903.194527 ,4.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,2.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,0.000000 ,1.000000 ,0.103840 ,0.630277 ,0.007085 ,0.010870 ,0.973197 ,0.500000 ,0.486599 ,0.248734 ,0.749004 ,0.807167 ,0.737460 ,0.741723 ,0.649620 ,0.736995 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
154.000000 ,1132.289644 ,815.718453 ,1948.008098 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.106667 ,0.657630 ,0.003076 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.769530 ,0.835989 ,0.764364 ,0.772966 ,0.708987 ,0.770367 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
155.000000 ,1111.081000 ,826.822850 ,1937.903850 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.106030 ,0.646401 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.758606 ,0.854522 ,0.775797 ,0.775674 ,0.747426 ,0.782405 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
194.000000 ,501.022160 ,400.380956 ,901.403116 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.040648 ,0.621545 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.590044 ,0.650085 ,0.703712 ,0.393606 ,0.515916 ,0.570672 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
195.000000 ,459.197383 ,393.547317 ,852.744700 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.037579 ,0.596952 ,0.000878 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.635445 ,0.642264 ,0.714671 ,0.442903 ,0.541181 ,0.595293 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
196.000000 ,558.008658 ,487.752175 ,1045.760832 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.049754 ,0.589996 ,0.000716 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.683750 ,0.640703 ,0.724118 ,0.494038 ,0.568695 ,0.622261 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
197.000000 ,576.057181 ,496.945923 ,1073.003105 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.051473 ,0.594641 ,0.015359 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.711982 ,0.638417 ,0.727841 ,0.546492 ,0.570375 ,0.639021 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
198.000000 ,629.677023 ,525.120848 ,1154.797871 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,33.333300 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.056632 ,0.606568 ,0.030164 ,0.002717 ,0.500000 ,0.166667 ,0.083333 ,0.043025 ,0.724117 ,0.634076 ,0.726415 ,0.618872 ,0.607061 ,0.662108 ,0.338835 ,0.000000 ,0.000000 ,0.169417 
199.000000 ,679.432152 ,546.861702 ,1226.293854 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,25.565750 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.061142 ,0.619031 ,0.040011 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.713694 ,0.640734 ,0.720804 ,0.669985 ,0.688666 ,0.686777 ,0.259877 ,0.000000 ,0.000000 ,0.129939 
200.000000 ,702.147655 ,542.176279 ,1244.323933 ,6.000000 ,0.000000 ,0.000000 ,0.000000 ,24.464800 ,1.000000 ,0.000000 ,0.000000 ,1.000000 ,1.000000 ,0.000000 ,3.000000 ,0.062280 ,0.633543 ,0.051773 ,0.016304 ,0.948120 ,0.666667 ,0.632080 ,0.324192 ,0.676750 ,0.648719 ,0.711808 ,0.685392 ,0.751116 ,0.694757 ,0.248686 ,0.000000 ,0.000000 ,0.124343 
201.000000 ,640.627272 ,544.636895 ,1185.264167 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,25.346975 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.000000 ,0.058554 ,0.599790 ,0.022120 ,0.002717 ,0.500000 ,0.166667 ,0.083333 ,0.043025 ,0.618089 ,0.664634 ,0.713667 ,0.707697 ,0.775560 ,0.695929 ,0.257653 ,0.000000 ,0.000000 ,0.128827 
202.000000 ,641.523366 ,559.770558 ,1201.293925 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.059565 ,0.590615 ,0.000935 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.618474 ,0.678398 ,0.735147 ,0.698056 ,0.772747 ,0.700565 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
203.000000 ,685.846255 ,582.372679 ,1268.218934 ,12.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,2.000000 ,0.000000 ,0.000000 ,0.000000 ,3.000000 ,0.000000 ,3.000000 ,0.063787 ,0.600218 ,0.002363 ,0.021739 ,0.992528 ,0.500000 ,0.496264 ,0.259002 ,0.665816 ,0.693227 ,0.755500 ,0.652029 ,0.759987 ,0.705312 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
204.000000 ,894.863832 ,678.415151 ,1573.278983 ,2.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.000000 ,0.083030 ,0.639941 ,0.000476 ,0.005435 ,1.000000 ,0.333333 ,0.333333 ,0.169384 ,0.735820 ,0.710978 ,0.769816 ,0.672311 ,0.742249 ,0.726235 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
205.000000 ,962.034547 ,724.340144 ,1686.374691 ,33.000000 ,0.000000 ,0.000000 ,0.000000 ,40.586000 ,3.000000 ,0.000000 ,0.000000 ,3.000000 ,5.000000 ,0.000000 ,21.000000 ,0.090164 ,0.642333 ,0.000444 ,0.086957 ,0.864390 ,0.666667 ,0.576260 ,0.331608 ,0.792581 ,0.727610 ,0.777199 ,0.728351 ,0.801909 ,0.765530 ,0.412559 ,0.000000 ,0.000000 ,0.206280 
206.000000 ,854.218825 ,738.258349 ,1592.477174 ,10.000000 ,0.000000 ,0.000000 ,0.000000 ,36.448600 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,2.000000 ,0.000000 ,4.000000 ,0.084241 ,0.593994 ,0.001411 ,0.019022 ,0.934958 ,0.500000 ,0.467479 ,0.243250 ,0.816208 ,0.743070 ,0.777232 ,0.757378 ,0.826190 ,0.784016 ,0.370502 ,0.000000 ,0.000000 ,0.185251 
207.000000 ,732.533972 ,752.244711 ,1484.778682 ,3.000000 ,0.000000 ,0.000000 ,0.000000 ,28.659450 ,1.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,0.000000 ,1.000000 ,0.077447 ,0.532913 ,0.004541 ,0.008152 ,1.000000 ,0.500000 ,0.500000 ,0.254076 ,0.787611 ,0.757152 ,0.770043 ,0.729052 ,0.838319 ,0.776436 ,0.291325 ,0.079962 ,0.042613 ,0.166969 
208.000000 ,650.714785 ,770.535077 ,1421.249861 ,3.000000 ,0.000000 ,0.000000 ,0.000000 ,32.872214 ,2.000000 ,0.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,0.000000 ,0.073440 ,0.482517 ,0.001581 ,0.008152 ,0.959148 ,0.333333 ,0.319716 ,0.163934 ,0.737924 ,0.769215 ,0.756151 ,0.682077 ,0.864416 ,0.761957 ,0.334148 ,0.000000 ,0.000000 ,0.167074 
209.000000 ,590.854717 ,827.911043 ,1418.765760 ,8.000000 ,0.000000 ,0.000000 ,0.000000 ,46.818050 ,3.000000 ,0.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,3.000000 ,0.073283 ,0.423786 ,0.002640 ,0.019022 ,0.957050 ,0.500000 ,0.478525 ,0.248773 ,0.689292 ,0.777077 ,0.747748 ,0.712002 ,0.869857 ,0.759195 ,0.475908 ,0.000000 ,0.000000 ,0.237954 
210.000000 ,685.027317 ,790.691962 ,1475.719279 ,20.000000 ,0.000000 ,0.000000 ,0.000000 ,26.333300 ,5.000000 ,0.000000 ,0.000000 ,2.000000 ,0.000000 ,0.000000 ,4.000000 ,0.076876 ,0.491531 ,0.000254 ,0.029891 ,0.971594 ,0.500000 ,0.485797 ,0.257844 ,0.699765 ,0.778351 ,0.743384 ,0.748199 ,0.832740 ,0.760488 ,0.267680 ,0.000000 ,0.000000 ,0.133840 
211.000000 ,653.119016 ,600.121404 ,1253.240420 ,2.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,2.000000 ,0.000000 ,0.000000 ,0.062842 ,0.572334 ,0.002092 ,0.005435 ,0.500000 ,0.166667 ,0.083333 ,0.044384 ,0.708498 ,0.767805 ,0.734842 ,0.754582 ,0.783742 ,0.749894 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
247.000000 ,460.645800 ,471.935963 ,932.581763 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.042615 ,0.533742 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.434381 ,0.628156 ,0.594543 ,0.315031 ,0.395735 ,0.473569 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
248.000000 ,174.746883 ,159.829379 ,334.576262 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.004894 ,0.573965 ,0.001119 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.455420 ,0.634422 ,0.576058 ,0.384843 ,0.468621 ,0.503873 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
249.000000 ,272.919215 ,272.804584 ,545.723799 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.018213 ,0.542480 ,0.001373 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.520624 ,0.641545 ,0.551488 ,0.488385 ,0.561459 ,0.552700 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
250.000000 ,281.180989 ,280.695279 ,561.876267 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.019231 ,0.542945 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.602360 ,0.659195 ,0.539236 ,0.590248 ,0.652533 ,0.608714 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
251.000000 ,574.793373 ,578.969923 ,1153.763296 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.056567 ,0.539763 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.660496 ,0.673560 ,0.549832 ,0.670101 ,0.723460 ,0.655490 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
254.000000 ,514.505664 ,329.785557 ,844.291221 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.037046 ,0.697557 ,0.003993 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.895781 ,0.754558 ,0.604508 ,0.930026 ,0.950157 ,0.827006 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
255.000000 ,477.672894 ,402.982983 ,880.655877 ,12.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,2.000000 ,0.000000 ,0.000000 ,0.000000 ,3.000000 ,0.000000 ,5.000000 ,0.039340 ,0.602504 ,0.002977 ,0.027174 ,0.968615 ,0.500000 ,0.484308 ,0.255741 ,0.872476 ,0.759233 ,0.604273 ,0.859007 ,0.879579 ,0.794914 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
256.000000 ,354.674699 ,331.820179 ,686.494878 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.027092 ,0.565951 ,0.000000 ,0.002717 ,0.500000 ,0.166667 ,0.083333 ,0.043025 ,0.818143 ,0.764777 ,0.603083 ,0.763860 ,0.791711 ,0.748315 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
257.000000 ,667.007417 ,626.453217 ,1293.460634 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.065379 ,0.564576 ,0.000000 ,0.002717 ,0.500000 ,0.166667 ,0.083333 ,0.043025 ,0.750725 ,0.770125 ,0.601646 ,0.672270 ,0.726508 ,0.704255 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
258.000000 ,773.408750 ,715.452193 ,1488.860943 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.077705 ,0.569949 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.712891 ,0.775319 ,0.619755 ,0.632022 ,0.717798 ,0.691557 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
259.000000 ,858.858665 ,765.804401 ,1624.663065 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.086271 ,0.582968 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.687798 ,0.780312 ,0.659714 ,0.613517 ,0.689059 ,0.686080 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
260.000000 ,993.110280 ,810.798463 ,1803.908743 ,4.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,4.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.097578 ,0.614035 ,0.000208 ,0.010870 ,0.500000 ,0.166667 ,0.083333 ,0.047101 ,0.695759 ,0.784973 ,0.698105 ,0.668998 ,0.647186 ,0.699004 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
261.000000 ,1138.513511 ,719.738228 ,1858.251739 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.101006 ,0.702220 ,0.000605 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.753436 ,0.811422 ,0.732716 ,0.733367 ,0.698937 ,0.745976 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
262.000000 ,1241.240204 ,536.909482 ,1778.149686 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,58.392786 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.095953 ,0.823360 ,0.003581 ,0.002717 ,0.500000 ,0.166667 ,0.083333 ,0.043025 ,0.780476 ,0.836691 ,0.760068 ,0.775117 ,0.762106 ,0.782892 ,0.593566 ,0.000000 ,0.000000 ,0.296783 
263.000000 ,918.136931 ,618.376962 ,1536.513893 ,1.000000 ,0.000000 ,0.000000 ,0.000000 ,66.972800 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.080711 ,0.680745 ,0.003656 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.757339 ,0.854267 ,0.785295 ,0.795178 ,0.809561 ,0.800328 ,0.680782 ,0.000000 ,0.000000 ,0.340391 
264.000000 ,812.976340 ,587.900187 ,1400.876527 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,73.333300 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.072155 ,0.656323 ,0.009358 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.738246 ,0.864171 ,0.816834 ,0.840926 ,0.847677 ,0.821571 ,0.745437 ,0.000000 ,0.000000 ,0.372719 
293.000000 ,704.432931 ,670.555572 ,1374.988503 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.070522 ,0.559812 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.687004 ,0.575323 ,0.562039 ,0.380032 ,0.536711 ,0.548222 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
294.000000 ,698.978128 ,671.940708 ,1370.918835 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.070265 ,0.556324 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.730431 ,0.588794 ,0.576669 ,0.356657 ,0.514119 ,0.553334 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
